date,GLM,BYD,ETF500,ETFW,SCYY,SJHB
2017-04-07,,8.3400,20.0300,49.6000,62.3000,
2017-04-08,,8.3400,20.0300,49.6000,62.3000,
2017-04-09,,8.3400,20.0300,49.6000,62.3000,
2017-04-10,,8.0300,19.8800,49.6500,60.4400,
2017-04-11,,7.9900,20.0400,53.0100,59.3000,
2017-04-12,,8.2900,20.0000,52.9800,59.1800,
2017-04-13,,8.1900,19.8200,52.4500,61.8000,
2017-04-14,,8.1400,19.5200,51.3500,59.9000,
2017-04-15,,8.1400,19.5200,51.3500,59.9000,
2017-04-16,,8.1400,19.5200,51.3500,59.9000,
2017-04-17,,8.1500,19.4400,51.3800,60.2100,
2017-04-18,,8.0300,19.4200,51.6000,59.8000,
2017-04-19,,7.6100,19.6700,51.2600,40.1600,
2017-04-20,,7.4800,19.4400,51.9500,42.4700,
2017-04-21,,7.1800,19.3600,51.9700,38.2200,
2017-04-22,,7.1800,19.3600,51.9700,38.2200,
2017-04-23,,7.1800,19.3600,51.9700,38.2200,
2017-04-24,,6.7600,19.4400,50.8400,38.1100,
2017-04-25,,6.6700,20.0000,51.1800,38.2500,
2017-04-26,,6.8400,19.8900,52.5200,35.7300,
2017-04-27,,6.9100,19.9300,52.0900,36.5200,
2017-04-28,,6.9300,20.1400,51.8800,37.4500,
2017-04-29,,6.9300,20.1400,51.8800,37.4500,
2017-04-30,,6.9300,20.1400,51.8800,37.4500,
2017-05-01,,6.9300,20.1400,51.8800,37.4500,
2017-05-02,,7.0700,20.2600,49.7000,38.0000,
2017-05-03,,7.0300,20.1000,48.8000,38.2000,
2017-05-04,,6.8900,20.0600,48.7100,38.1500,
2017-05-05,,6.6600,19.8000,48.3400,38.1000,
2017-05-06,,6.6600,19.8000,48.3400,38.1000,
2017-05-07,,6.6600,19.8000,48.3400,38.1000,
2017-05-08,,6.6200,19.8000,48.7900,36.8100,
2017-05-09,,6.6700,20.3700,49.0000,37.2500,
2017-05-10,,6.7100,20.1900,48.0000,37.0100,
2017-05-11,,6.8700,20.5000,47.8300,38.2600,
2017-05-12,,6.8300,20.9000,48.0300,38.8400,
2017-05-13,,6.8300,20.9000,48.0300,38.8400,
2017-05-14,,6.8300,20.9000,48.0300,38.8400,
2017-05-15,,6.7900,21.1600,47.9300,39.3900,
2017-05-16,,7.1200,21.1500,48.6500,40.2800,
2017-05-17,,7.1000,21.1500,48.8600,40.1200,
2017-05-18,,7.0400,21.0000,48.3700,39.3100,
2017-05-19,,5.4300,20.6600,48.5500,39.1800,
2017-05-20,,5.4300,20.6600,48.5500,39.1800,
2017-05-21,,5.4300,20.6600,48.5500,39.1800,
2017-05-22,,5.2600,20.7200,48.3900,39.5400,
2017-05-23,,5.1000,20.8000,48.7900,39.6500,
2017-05-24,,5.2300,21.1800,48.8000,40.0800,
2017-05-25,,5.2200,21.1400,48.7500,38.9100,
2017-05-26,,5.1500,21.3100,49.1100,35.0200,
2017-05-27,,5.1500,21.3100,49.1100,35.0200,
2017-05-28,,5.1500,21.3100,49.1100,35.0200,
2017-05-29,,5.1500,21.3100,49.1100,35.0200,
2017-05-30,,5.1500,21.3100,49.1100,35.0200,
2017-05-31,,5.1400,21.2700,49.8500,33.5200,
2017-06-01,,4.9200,20.8500,49.3300,33.6800,
2017-06-02,,4.9600,21.1900,49.4400,34.7400,
2017-06-03,,4.9600,21.1900,49.4400,34.7400,
2017-06-04,,4.9600,21.1900,49.4400,34.7400,
2017-06-05,,4.9900,21.4800,50.2000,35.5400,
2017-06-06,,5.0000,21.3600,50.0000,35.6000,
2017-06-07,,5.1400,21.7800,50.5000,35.9100,
2017-06-08,,5.1400,21.7300,50.5000,35.8700,
2017-06-09,,5.2000,21.8700,50.2400,35.8500,
2017-06-10,,5.2000,21.8700,50.2400,35.8500,
2017-06-11,,5.2000,21.8700,50.2400,35.8500,
2017-06-12,,5.2600,21.3600,50.5000,35.7300,
2017-06-13,,5.6700,21.6000,51.8200,36.0300,
2017-06-14,,5.7000,21.3600,51.6000,35.1600,
2017-06-15,,5.7500,21.3000,51.7000,35.5200,
2017-06-16,,6.0000,21.0400,51.0500,35.9100,
2017-06-17,,6.0000,21.0400,51.0500,35.9100,
2017-06-18,,6.0000,21.0400,51.0500,35.9100,
2017-06-19,,5.9600,21.1500,51.2300,35.9900,
2017-06-20,,5.9500,21.1100,50.5800,37.0000,
2017-06-21,,5.9000,21.3500,50.9500,37.1800,
2017-06-22,,5.7100,20.8000,50.7700,36.5900,
2017-06-23,,5.8100,20.8200,50.6000,36.8000,
2017-06-24,,5.8100,20.8200,50.6000,36.8000,
2017-06-25,,5.8100,20.8200,50.6000,36.8000,
2017-06-26,,5.8900,21.0900,51.5200,36.6400,
2017-06-27,,5.8800,21.1200,51.4700,37.0500,
2017-06-28,,5.7000,21.1300,50.5600,36.7300,
2017-06-29,,5.7400,20.9200,50.3100,36.8100,
2017-06-30,,6.0500,20.8700,49.9500,37.0500,
2017-07-01,,6.0500,20.8700,49.9500,37.0500,
2017-07-02,,6.0500,20.8700,49.9500,37.0500,
2017-07-03,,6.0600,21.4000,50.0300,38.1600,
2017-07-04,,5.9300,21.2100,50.5000,37.6800,
2017-07-05,,6.2200,21.3700,51.1800,37.7900,
2017-07-06,,6.4000,20.9400,50.8500,37.4000,
2017-07-07,,6.4700,20.7700,50.6700,37.4500,
2017-07-08,,6.4700,20.7700,50.6700,37.4500,
2017-07-09,,6.4700,20.7700,50.6700,37.4500,
2017-07-10,,6.5700,20.0500,50.0500,35.1700,
2017-07-11,,6.2300,19.7100,50.0900,34.9000,
2017-07-12,,6.3600,19.8600,49.8400,35.1900,
2017-07-13,,6.2300,19.7400,49.8600,34.8200,
2017-07-14,,6.4700,19.4100,50.5700,31.8000,
2017-07-15,,6.4700,19.4100,50.5700,31.8000,
2017-07-16,,6.4700,19.4100,50.5700,31.8000,
2017-07-17,,6.2400,19.0200,49.0000,30.7500,
2017-07-18,,6.3900,19.1700,48.9700,31.4400,
2017-07-19,,6.6000,19.3100,49.5900,32.2800,
2017-07-20,,6.6400,19.4400,50.0800,33.0100,
2017-07-21,,6.5300,19.2100,50.4900,32.7200,
2017-07-22,,6.5300,19.2100,50.4900,32.7200,
2017-07-23,,6.5300,19.2100,50.4900,32.7200,
2017-07-24,,6.3300,18.8700,49.8900,31.5500,
2017-07-25,,6.9600,19.0800,49.3900,30.9400,
2017-07-26,,7.0600,19.1900,48.9000,30.6700,
2017-07-27,,6.8400,19.9400,49.1000,31.9400,
2017-07-28,,7.1500,19.9100,49.4700,31.6200,
2017-07-29,,7.1500,19.9100,49.4700,31.6200,
2017-07-30,,7.1500,19.9100,49.4700,31.6200,
2017-07-31,,7.7500,19.6700,49.0000,30.6500,
2017-08-01,,7.6000,19.5200,49.0600,30.6600,
2017-08-02,,7.5500,19.3700,48.5000,30.0400,
2017-08-03,,7.4900,19.3900,48.6700,30.0000,
2017-08-04,,7.0900,18.9400,48.5100,30.0000,
2017-08-05,,7.0900,18.9400,48.5100,30.0000,
2017-08-06,,7.0900,18.9400,48.5100,30.0000,
2017-08-07,,7.2400,18.9100,48.9100,30.3700,
2017-08-08,,7.0600,19.1400,49.2100,30.4100,
2017-08-09,,7.2500,18.9900,49.1300,31.8000,
2017-08-10,,7.0400,18.7000,48.7300,31.5400,
2017-08-11,,6.4400,18.3300,47.8500,31.4000,
2017-08-12,,6.4400,18.3300,47.8500,31.4000,
2017-08-13,,6.4400,18.3300,47.8500,31.4000,
2017-08-14,,6.6900,18.6000,48.2000,31.9300,
2017-08-15,,6.6900,19.1800,48.0000,31.6100,
2017-08-16,,6.5500,19.6700,48.2600,31.9300,
2017-08-17,,6.6600,19.5800,48.3200,32.1900,
2017-08-18,,6.6400,19.5800,48.5500,32.2300,
2017-08-19,,6.6400,19.5800,48.5500,32.2300,
2017-08-20,,6.6400,19.5800,48.5500,32.2300,
2017-08-21,,6.9100,19.5600,48.6600,32.0200,
2017-08-22,,7.2000,19.2200,48.1600,32.1100,
2017-08-23,,6.9800,19.1000,48.2700,32.8800,
2017-08-24,,7.0800,18.8300,48.0000,33.2800,
2017-08-25,,7.1600,19.0700,48.6800,33.8000,
2017-08-26,,7.1600,19.0700,48.6800,33.8000,
2017-08-27,,7.1600,19.0700,48.6800,33.8000,
2017-08-28,,7.1500,19.2000,49.3500,33.5800,
2017-08-29,,7.1600,18.9800,48.4200,33.0000,
2017-08-30,,7.1700,19.1400,48.3900,32.7500,
2017-08-31,,7.4700,19.2000,48.4900,32.2400,
2017-09-01,,7.4400,19.3700,48.2900,32.3000,
2017-09-02,,7.4400,19.3700,48.2900,32.3000,
2017-09-03,,7.4400,19.3700,48.2900,32.3000,
2017-09-04,,7.4300,19.6900,48.7600,32.9400,
2017-09-05,,7.3500,19.6100,48.8800,32.5100,
2017-09-06,,7.6000,19.5300,50.3000,32.5500,
2017-09-07,,7.3600,19.3800,49.5700,33.4500,
2017-09-08,,7.4000,19.3000,49.8200,33.1000,
2017-09-09,,7.4000,19.3000,49.8200,33.1000,
2017-09-10,,7.4000,19.3000,49.8200,33.1000,
2017-09-11,,7.8300,19.3700,51.8500,32.4200,
2017-09-12,,8.1400,19.1000,55.8100,32.2000,
2017-09-13,,8.4800,19.1900,54.8800,32.2300,
2017-09-14,,8.2800,19.3100,54.4700,31.8700,
2017-09-15,,7.9000,19.1000,53.4000,32.0600,
2017-09-16,,7.9000,19.1000,53.4000,32.0600,
2017-09-17,,7.9000,19.1000,53.4000,32.0600,
2017-09-18,,8.5100,19.0900,57.9300,31.7000,
2017-09-19,,8.3300,18.9400,57.2500,31.4300,
2017-09-20,,8.5600,18.9900,61.8200,31.4600,
2017-09-21,,8.2700,19.0200,62.5700,31.4100,
2017-09-22,,8.2400,18.9200,62.3200,31.3700,
2017-09-23,,8.2400,18.9200,62.3200,31.3700,
2017-09-24,,8.2400,18.9200,62.3200,31.3700,
2017-09-25,,8.0200,18.9800,60.2900,31.3800,
2017-09-26,,8.1400,18.5500,65.0000,30.8200,
2017-09-27,,8.4600,18.5900,67.8700,30.9100,
2017-09-28,,8.3700,18.6100,68.9500,30.4800,
2017-09-29,,8.6600,18.7200,68.3000,30.4800,
2017-09-30,,8.6600,18.7200,68.3000,30.4800,
2017-10-01,,8.6600,18.7200,68.3000,30.4800,
2017-10-02,,8.6600,18.7200,68.3000,30.4800,
2017-10-03,,8.6600,18.7200,68.3000,30.4800,
2017-10-04,,8.6600,18.7200,68.3000,30.4800,
2017-10-05,,8.6600,18.7200,68.3000,30.4800,
2017-10-06,,8.6600,18.7200,68.3000,30.4800,
2017-10-07,,8.6600,18.7200,68.3000,30.4800,
2017-10-08,,8.6600,18.7200,68.3000,30.4800,
2017-10-09,,8.7200,18.6000,72.0800,31.3000,
2017-10-10,,8.5600,19.2000,70.6200,32.2900,
2017-10-11,,8.2700,19.2800,68.6500,32.4500,
2017-10-12,,8.2000,19.2000,68.3000,33.6200,
2017-10-13,,8.3300,19.4800,67.7200,36.9800,
2017-10-14,,8.3300,19.4800,67.7200,36.9800,
2017-10-15,,8.3300,19.4800,67.7200,36.9800,
2017-10-16,,8.0500,19.1000,67.4000,36.7700,
2017-10-17,,7.7400,19.1600,67.3700,37.9000,
2017-10-18,,7.5900,19.0400,67.4300,37.2200,
2017-10-19,,7.6800,19.0500,65.1500,37.0000,
2017-10-20,,7.9500,19.1000,68.5500,37.8500,
2017-10-21,,7.9500,19.1000,68.5500,37.8500,
2017-10-22,,7.9500,19.1000,68.5500,37.8500,
2017-10-23,,7.9100,19.1600,66.9100,38.4200,
2017-10-24,,7.9300,19.1000,65.0600,37.6600,
2017-10-25,,7.8900,19.4600,65.4800,38.0000,
2017-10-26,,7.9400,19.7700,65.8000,35.9200,
2017-10-27,,7.7300,19.4800,65.1300,35.9200,
2017-10-28,,7.7300,19.4800,65.1300,35.9200,
2017-10-29,,7.7300,19.4800,65.1300,35.9200,
2017-10-30,,7.2600,19.6800,62.5300,35.5800,
2017-10-31,,7.4500,20.1500,63.0000,35.0900,
2017-11-01,,7.7400,20.0800,64.2000,35.3800,
2017-11-02,,7.5000,19.8400,63.3200,33.9600,
2017-11-03,,7.3800,19.5900,64.2500,33.7800,
2017-11-04,,7.3800,19.5900,64.2500,33.7800,
2017-11-05,,7.3800,19.5900,64.2500,33.7800,
2017-11-06,,7.4600,19.6900,65.5700,34.3400,
2017-11-07,,7.5900,19.7500,65.5200,35.2500,
2017-11-08,,7.8000,20.2000,67.3700,35.0300,
2017-11-09,,7.7700,20.3600,67.9900,35.9900,
2017-11-10,,8.0200,20.9700,67.6500,36.2300,
2017-11-11,,8.0200,20.9700,67.6500,36.2300,
2017-11-12,,8.0200,20.9700,67.6500,36.2300,
2017-11-13,,8.0800,21.0100,70.1000,35.7600,
2017-11-14,,7.8100,20.8400,68.0000,36.5800,
2017-11-15,,7.3700,20.7000,63.9600,35.9500,
2017-11-16,,7.3600,21.0400,64.2300,35.4400,
2017-11-17,,7.0400,20.5500,63.5900,34.4000,
2017-11-18,,7.0400,20.5500,63.5900,34.4000,
2017-11-19,,7.0400,20.5500,63.5900,34.4000,
2017-11-20,,7.2600,20.4900,69.4900,34.6900,
2017-11-21,,7.1700,20.0200,72.3000,34.4900,
2017-11-22,,7.2000,19.7200,72.7900,34.7600,
2017-11-23,,7.0900,19.4000,70.6100,33.5000,
2017-11-24,,7.2500,19.6900,70.7000,33.7200,
2017-11-25,,7.2500,19.6900,70.7000,33.7200,
2017-11-26,,7.2500,19.6900,70.7000,33.7200,
2017-11-27,,7.0400,19.1200,63.6300,34.2000,
2017-11-28,,7.2100,19.0600,64.7300,34.5000,
2017-11-29,,7.2900,18.6100,64.3500,35.2100,
2017-11-30,,7.1800,18.4800,62.2200,34.5000,
2017-12-01,,7.1700,18.6100,63.3500,34.7500,
2017-12-02,,7.1700,18.6100,63.3500,34.7500,
2017-12-03,,7.1700,18.6100,63.3500,34.7500,
2017-12-04,,7.0900,18.1700,63.4300,35.5700,
2017-12-05,,6.7500,18.1500,62.6900,36.0000,
2017-12-06,,6.8300,18.0100,60.9000,36.1900,
2017-12-07,,6.7100,17.8200,59.0700,35.5500,
2017-12-08,,6.7500,17.9600,59.7500,35.8900,
2017-12-09,,6.7500,17.9600,59.7500,35.8900,
2017-12-10,,6.7500,17.9600,59.7500,35.8900,
2017-12-11,,6.9000,18.4100,62.5900,36.3000,
2017-12-12,,6.9700,18.0900,62.0700,35.4200,
2017-12-13,,6.9600,18.1200,63.0000,36.4300,
2017-12-14,,6.9700,17.9100,63.6600,36.5100,
2017-12-15,,6.8500,17.8100,62.7500,35.8500,
2017-12-16,,6.8500,17.8100,62.7500,35.8500,
2017-12-17,,6.8500,17.8100,62.7500,35.8500,
2017-12-18,,6.8100,17.7000,62.5100,37.0300,
2017-12-19,,6.9100,18.0300,62.2900,37.0300,
2017-12-20,,6.8000,18.7800,60.8000,37.5400,
2017-12-21,,6.8800,18.6400,62.0000,37.6000,
2017-12-22,,6.9400,18.4500,62.2000,37.0100,
2017-12-23,,6.9400,18.4500,62.2000,37.0100,
2017-12-24,,6.9400,18.4500,62.2000,37.0100,
2017-12-25,,6.9800,18.7800,61.9900,37.1000,
2017-12-26,,6.9600,18.7300,63.3600,37.2200,
2017-12-27,,7.0300,18.8000,67.1100,36.1300,
2017-12-28,,7.2600,18.6000,65.6800,35.5600,
2017-12-29,,7.1900,18.6600,65.0500,35.1300,
2017-12-30,,7.1900,18.6600,65.0500,35.1300,
2017-12-31,,7.1900,18.6600,65.0500,35.1300,
2018-01-01,,7.1900,18.6600,65.0500,35.1300,
2018-01-02,,7.2300,18.5600,65.8500,35.9400,
2018-01-03,,7.3000,18.7800,66.1200,36.9300,
2018-01-04,,7.2700,18.8700,65.0500,36.9500,
2018-01-05,,7.2900,18.8200,64.3800,37.7900,
2018-01-06,,7.2900,18.8200,64.3800,37.7900,
2018-01-07,,7.2900,18.8200,64.3800,37.7900,
2018-01-08,,7.4100,18.6800,65.2100,37.9400,
2018-01-09,,7.2900,18.5000,65.4200,37.2400,
2018-01-10,,7.1700,18.3000,65.6700,37.3200,
2018-01-11,,7.2900,18.2700,65.4000,36.7200,
2018-01-12,,7.1500,18.1800,67.0800,36.3000,
2018-01-13,,7.1500,18.1800,67.0800,36.3000,
2018-01-14,,7.1500,18.1800,67.0800,36.3000,
2018-01-15,,6.8400,17.8200,65.1400,36.2500,
2018-01-16,,6.9000,17.9800,64.8000,36.5000,
2018-01-17,,6.8200,18.3000,63.7500,36.0000,
2018-01-18,,6.7900,18.1300,63.1700,35.7500,
2018-01-19,,6.7300,18.0500,63.2000,36.4400,
2018-01-20,,6.7300,18.0500,63.2000,36.4400,
2018-01-21,,6.7300,18.0500,63.2000,36.4400,
2018-01-22,,6.9000,18.6400,66.6000,37.0100,
2018-01-23,,6.9100,18.4400,66.8100,36.5600,
2018-01-24,,6.9000,19.5400,66.5100,37.6500,
2018-01-25,,7.0300,19.4100,65.6400,38.9700,
2018-01-26,,6.9400,19.5000,65.5000,39.0000,
2018-01-27,,6.9400,19.5000,65.5000,39.0000,
2018-01-28,,6.9400,19.5000,65.5000,39.0000,
2018-01-29,,6.8100,19.2400,62.9000,39.3500,
2018-01-30,,6.7700,19.1900,63.4500,38.8900,
2018-01-31,,6.7500,18.4500,63.0400,38.5700,
2018-02-01,,6.3300,18.3800,60.6600,37.2600,
2018-02-02,,6.3600,18.8700,61.9000,37.2900,
2018-02-03,,6.3600,18.8700,61.9000,37.2900,
2018-02-04,,6.3600,18.8700,61.9000,37.2900,
2018-02-05,,6.2800,18.7800,61.4700,37.7800,
2018-02-06,,6.0100,17.6700,58.5100,34.0000,
2018-02-07,,6.0400,18.3700,58.9000,32.3800,
2018-02-08,,6.1000,18.6900,59.5100,32.1500,
2018-02-09,,5.8300,17.9800,56.6500,30.8800,
2018-02-10,,5.8300,17.9800,56.6500,30.8800,
2018-02-11,,5.8300,17.9800,56.6500,30.8800,
2018-02-12,,6.1200,18.7200,59.6200,31.6800,
2018-02-13,,6.1500,18.5700,59.5000,31.6900,
2018-02-14,,6.2400,18.5000,60.5000,32.0900,
2018-02-15,,6.2400,18.5000,60.5000,32.0900,
2018-02-16,,6.2400,18.5000,60.5000,32.0900,
2018-02-17,,6.2400,18.5000,60.5000,32.0900,
2018-02-18,,6.2400,18.5000,60.5000,32.0900,
2018-02-19,,6.2400,18.5000,60.5000,32.0900,
2018-02-20,,6.2400,18.5000,60.5000,32.0900,
2018-02-21,,6.2400,18.5000,60.5000,32.0900,
2018-02-22,,6.8600,19.0600,62.3200,32.4500,
2018-02-23,,6.8500,19.1200,62.8000,32.3900,
2018-02-24,,6.8500,19.1200,62.8000,32.3900,
2018-02-25,,6.8500,19.1200,62.8000,32.3900,
2018-02-26,,7.0900,19.3100,64.9100,33.6100,
2018-02-27,,7.0600,19.4600,63.4600,34.2500,
2018-02-28,,7.3700,19.6600,63.5100,33.6100,
2018-03-01,,7.3500,19.6300,63.2700,33.7900,
2018-03-02,,7.3000,19.1600,62.8700,33.1100,
2018-03-03,,7.3000,19.1600,62.8700,33.1100,
2018-03-04,,7.3000,19.1600,62.8700,33.1100,
2018-03-05,,7.3700,19.3900,65.1200,33.5200,
2018-03-06,,7.2600,19.5500,66.5800,33.1700,
2018-03-07,,7.1500,19.7500,64.5300,32.5800,
2018-03-08,,7.3100,19.6100,64.8700,33.8300,
2018-03-09,,7.2800,20.5900,65.5500,34.2200,
2018-03-10,,7.2800,20.5900,65.5500,34.2200,
2018-03-11,,7.2800,20.5900,65.5500,34.2200,
2018-03-12,,7.6100,20.5000,66.8500,34.2400,
2018-03-13,,7.7100,20.6400,66.0000,33.7700,
2018-03-14,,7.5900,20.2500,64.3600,33.6500,
2018-03-15,,8.1200,20.2900,64.7000,33.6500,
2018-03-16,,8.1800,19.9000,64.2300,33.0100,
2018-03-17,,8.1800,19.9000,64.2300,33.0100,
2018-03-18,,8.1800,19.9000,64.2300,33.0100,
2018-03-19,,8.1200,20.0900,64.2500,32.6500,
2018-03-20,,7.9200,20.4500,62.8000,32.3700,
2018-03-21,,7.8000,19.8100,62.6000,32.4900,
2018-03-22,,7.7000,19.6800,62.5900,32.2100,
2018-03-23,,7.1600,19.2000,59.4800,30.3100,
2018-03-24,,7.1600,19.2000,59.4800,30.3100,
2018-03-25,,7.1600,19.2000,59.4800,30.3100,
2018-03-26,,7.4400,19.6900,60.4000,31.0100,
2018-03-27,,7.6000,20.4000,61.3000,32.3700,
2018-03-28,,7.3300,19.8600,56.1900,31.5800,
2018-03-29,,7.3800,20.4200,55.9900,32.0300,
2018-03-30,,7.4200,20.8900,56.3000,32.4000,
2018-03-31,,7.4200,20.8900,56.3000,32.4000,
2018-04-01,,7.4200,20.8900,56.3000,32.4000,
2018-04-02,,7.2800,20.8000,55.6700,31.6300,
2018-04-03,,7.1500,20.3200,54.2700,30.7600,
2018-04-04,,7.0900,20.5300,54.8200,30.6300,
2018-04-05,,7.0900,20.5300,54.8200,30.6300,
2018-04-06,,7.0900,20.5300,54.8200,30.6300,
2018-04-07,,7.0900,20.5300,54.8200,30.6300,
2018-04-08,,7.0900,20.5300,54.8200,30.6300,
2018-04-09,,7.1100,20.8200,56.3400,31.4800,
2018-04-10,,7.3500,20.4100,56.6600,31.9400,
2018-04-11,,7.2800,20.3600,56.1300,31.6200,
2018-04-12,,7.1400,20.2400,55.9000,31.3300,
2018-04-13,,7.1700,20.0000,55.6000,31.0500,
2018-04-14,,7.1700,20.0000,55.6000,31.0500,
2018-04-15,,7.1700,20.0000,55.6000,31.0500,
2018-04-16,,7.0800,19.9200,54.9200,31.0500,
2018-04-17,,6.6900,19.7200,53.5900,28.3100,
2018-04-18,,6.7700,20.2700,53.4500,26.5000,
2018-04-19,,7.1100,20.0700,53.8700,28.0300,
2018-04-20,,6.8200,19.7600,52.2600,28.0400,
2018-04-21,,6.8200,19.7600,52.2600,28.0400,
2018-04-22,,6.8200,19.7600,52.2600,28.0400,
2018-04-23,,6.8100,19.6900,52.9500,28.0200,
2018-04-24,,6.9500,20.1100,54.0800,28.0300,
2018-04-25,,6.8700,19.8100,53.8400,28.0500,
