,close,volume,boll_upper,expma_expma,ma_ma
2021-12-14 10:18:00,6.89,150200.0,6.9539414,6.9186214,6.9342
2021-12-14 10:19:00,6.89,215500.0,6.950039,6.9158955,6.9326
2021-12-14 10:20:00,6.88,219300.0,6.9505825,6.9124769,6.9322
2021-12-14 10:21:00,6.89,163073.0,6.9504524,6.9103362,6.9312
2021-12-14 10:22:00,6.87,95200.0,6.952251,6.9064947,6.9304
2021-12-14 10:23:00,6.88,88058.0,6.9520298,6.9039714,6.9302
2021-12-14 10:24:00,6.89,42300.0,6.9507385,6.9026408,6.9302
2021-12-14 10:25:00,6.91,51000.0,6.9477649,6.9033417,6.9306
2021-12-14 10:26:00,6.9,50900.0,6.9469311,6.9030234,6.93
2021-12-14 10:27:00,6.9,110600.0,6.9449193,6.9027355,6.9292
2021-12-14 10:28:00,6.89,28600.0,6.9411746,6.9015226,6.9282
2021-12-14 10:29:00,6.9,158000.0,6.9386651,6.9013776,6.9274
2021-12-14 10:30:00,6.88,263000.0,6.9378421,6.8993416,6.9266
2021-12-14 10:31:00,6.89,121900.0,6.9363413,6.8984519,6.9258
2021-12-14 10:32:00,6.89,55800.0,6.9357148,6.897647,6.9246
2021-12-14 10:33:00,6.89,73600.0,6.9350168,6.8969187,6.9232
2021-12-14 10:34:00,6.9,102400.0,6.9344093,6.8972122,6.9216
2021-12-14 10:35:00,6.89,40300.0,6.9324685,6.8965253,6.9194
2021-12-14 10:36:00,6.9,154800.0,6.9264598,6.8968562,6.9178
2021-12-14 10:37:00,6.9,26000.0,6.9221242,6.8971556,6.9162
2021-12-14 10:38:00,6.9,40800.0,6.919538,6.8974265,6.9144
2021-12-14 10:39:00,6.91,59000.0,6.9178035,6.898624,6.913
2021-12-14 10:40:00,6.9,55900.0,6.9147622,6.898755,6.9114
2021-12-14 10:41:00,6.92,37800.0,6.9166922,6.9007784,6.9106
2021-12-14 10:42:00,6.91,73000.0,6.9166922,6.9016566,6.9096
2021-12-14 10:43:00,6.9,8900.0,6.9170907,6.9014988,6.9084
2021-12-14 10:44:00,6.9,39200.0,6.9174614,6.9013561,6.9076
2021-12-14 10:45:00,6.91,8800.0,6.9188356,6.9021793,6.9072
2021-12-14 10:46:00,6.9,36500.0,6.9186628,6.9019718,6.9066
2021-12-14 10:47:00,6.91,33500.0,6.9198248,6.9027364,6.9062
2021-12-14 10:48:00,6.9,120100.0,6.9178846,6.9024758,6.9056
2021-12-14 10:49:00,6.89,67300.0,6.9170504,6.9012876,6.9046
2021-12-14 10:50:00,6.89,29700.0,6.9170504,6.9002126,6.904
2021-12-14 10:51:00,6.89,176600.0,6.9160727,6.89924,6.9032
2021-12-14 10:52:00,6.88,70200.0,6.9167146,6.8974076,6.902
2021-12-14 10:53:00,6.89,16900.0,6.9165391,6.8967021,6.9012
2021-12-14 10:54:00,6.89,40900.0,6.9165391,6.8960638,6.9006
2021-12-14 10:55:00,6.9,16200.0,6.9165391,6.8964387,6.9002
2021-12-14 10:56:00,6.88,11500.0,6.9165391,6.8948731,6.8996
2021-12-14 10:57:00,6.89,123400.0,6.9165391,6.894409,6.8992
2021-12-14 10:58:00,6.89,25300.0,6.9165391,6.8939891,6.8988
2021-12-14 10:59:00,6.89,116300.0,6.9165391,6.8936092,6.8982
2021-12-14 11:00:00,6.89,69400.0,6.9163297,6.8932654,6.8972
2021-12-14 11:01:00,6.89,48320.0,6.9163297,6.8929544,6.8964
2021-12-14 11:02:00,6.9,82800.0,6.9163297,6.8936255,6.896
2021-12-14 11:03:00,6.88,31680.0,6.9166102,6.8923278,6.8952
2021-12-14 11:04:00,6.89,8500.0,6.9163006,6.8921061,6.8946
2021-12-14 11:05:00,6.9,16600.0,6.9151681,6.8928579,6.8944
2021-12-14 11:06:00,6.89,44400.0,6.914799,6.8925857,6.894
2021-12-14 11:07:00,6.9,31900.0,6.9113637,6.8932918,6.8942
2021-12-14 11:08:00,6.91,59500.0,6.9113637,6.8948831,6.8946
2021-12-14 11:09:00,6.91,49000.0,6.9127092,6.8963228,6.895
2021-12-14 11:10:00,6.9,79000.0,6.9127092,6.896673,6.8954
2021-12-14 11:11:00,6.9,19000.0,6.9113637,6.8969899,6.8956
2021-12-14 11:12:00,6.91,36500.0,6.9127092,6.8982289,6.8964
2021-12-14 11:13:00,6.91,38400.0,6.9127092,6.89935,6.897
2021-12-14 11:14:00,6.92,62000.0,6.9159609,6.9013167,6.8976
2021-12-14 11:15:00,6.9,154700.0,6.9163006,6.9011913,6.8974
2021-12-14 11:16:00,6.9,54500.0,6.9166102,6.9010778,6.8974
2021-12-14 11:17:00,6.9,19600.0,6.9168892,6.9009752,6.8974
2021-12-14 11:18:00,6.91,104700.0,6.9175379,6.9018347,6.8978
2021-12-14 11:19:00,6.92,16900.0,6.9202579,6.9035647,6.8982
2021-12-14 11:20:00,6.91,24300.0,6.9211418,6.9041776,6.8988
2021-12-14 11:21:00,6.92,24600.0,6.9233495,6.9056845,6.8994
2021-12-14 11:22:00,6.9,47000.0,6.9225656,6.9051431,6.8996
2021-12-14 11:23:00,6.91,58400.0,6.9231036,6.9056057,6.9
2021-12-14 11:24:00,6.91,19900.0,6.9235213,6.9060242,6.9002
2021-12-14 11:25:00,6.9,16800.0,6.9232912,6.9054504,6.9004
2021-12-14 11:26:00,6.91,9800.0,6.9235048,6.9058837,6.9006
2021-12-14 11:27:00,6.91,12500.0,6.9235728,6.9062758,6.9008
2021-12-14 11:28:00,6.91,27000.0,6.9239737,6.9066305,6.901
2021-12-14 11:29:00,6.91,52500.0,6.9222306,6.9069514,6.901
2021-12-14 11:30:00,,0.0,,,
2021-12-14 13:00:00,6.91,229330.0,6.9216409,6.9072417,6.9012
2021-12-14 13:01:00,6.91,12300.0,6.9217938,6.9075044,6.901
2021-12-14 13:02:00,6.89,234870.0,6.9217938,6.9058373,6.9006
2021-12-14 13:03:00,6.89,34630.0,6.9226906,6.904329,6.9004
2021-12-14 13:04:00,6.9,67800.0,6.9224807,6.9039167,6.9004
2021-12-14 13:05:00,6.89,85000.0,6.9229022,6.9025913,6.9
2021-12-14 13:06:00,6.9,23500.0,6.9229022,6.9023445,6.9
2021-12-14 13:07:00,6.91,57000.0,6.9231968,6.9030736,6.9
2021-12-14 13:08:00,6.9,73300.0,6.9229022,6.9027809,6.9
2021-12-14 13:09:00,6.91,105800.0,6.9229022,6.9034684,6.9004
2021-12-14 13:10:00,6.93,133800.0,6.924981,6.9059952,6.9012
2021-12-14 13:11:00,6.93,283800.0,6.9281367,6.9082814,6.902
2021-12-14 13:12:00,6.96,170700.0,6.9387253,6.913207,6.9036
2021-12-14 13:13:00,6.97,399800.0,6.9495347,6.9186159,6.9052
2021-12-14 13:14:00,6.98,196770.0,6.9606946,6.924462,6.907
2021-12-14 13:15:00,6.98,81500.0,6.9696321,6.9297513,6.9086
2021-12-14 13:16:00,6.97,45800.0,6.9757526,6.9335845,6.9104
2021-12-14 13:17:00,6.98,83500.0,6.9828543,6.938005,6.9122
2021-12-14 13:18:00,6.97,163200.0,6.987666,6.9410522,6.9138
2021-12-14 13:19:00,6.98,60300.0,6.9936541,6.9447615,6.9156
2021-12-14 13:20:00,6.96,95600.0,6.9963839,6.9462128,6.917
2021-12-14 13:21:00,6.98,101500.0,7.0011978,6.9494306,6.9188
2021-12-14 13:22:00,6.98,68100.0,7.0057107,6.952342,6.9204
2021-12-14 13:23:00,6.97,100000.0,7.0085386,6.9540237,6.9222
2021-12-14 13:24:00,6.97,56900.0,7.0110534,6.9555452,6.9238
2021-12-14 13:25:00,6.98,143000.0,7.014376,6.9578743,6.9254
2021-12-14 13:26:00,7.01,441690.0,7.021642,6.9628386,6.9278
2021-12-14 13:27:00,7.01,204800.0,7.0279744,6.9673302,6.93
2021-12-14 13:28:00,7.03,581800.0,7.0354308,6.9732987,6.9324
2021-12-14 13:29:00,7.04,330000.0,7.0431932,6.9796512,6.935
2021-12-14 13:30:00,7.06,410200.0,7.0541285,6.9873035,6.9382
2021-12-14 13:31:00,7.06,451200.0,7.0620417,6.994227,6.9414
2021-12-14 13:32:00,7.07,314800.0,7.0709792,7.0014435,6.9446
2021-12-14 13:33:00,7.1,962137.0,7.0850671,7.0108298,6.9484
2021-12-14 13:34:00,7.09,461573.0,7.0935089,7.0183698,6.9518
2021-12-14 13:35:00,7.07,218900.0,7.0975409,7.023287,6.9552
2021-12-14 13:36:00,7.06,145600.0,7.100655,7.0267835,6.9584
2021-12-14 13:37:00,7.07,89100.0,7.103919,7.0308993,6.9618
2021-12-14 13:38:00,7.07,204150.0,7.1084058,7.0346232,6.965
2021-12-14 13:39:00,7.06,103400.0,7.1114779,7.03704,6.9678
2021-12-14 13:40:00,7.05,139300.0,7.1134906,7.0382743,6.9706
2021-12-14 13:41:00,7.04,66500.0,7.1144169,7.0384387,6.973
2021-12-14 13:42:00,7.07,150900.0,7.1171646,7.0414445,6.9764
2021-12-14 13:43:00,7.05,44300.0,7.1180248,7.0422593,6.9792
2021-12-14 13:44:00,7.07,115800.0,7.1195117,7.0449013,6.9824
2021-12-14 13:45:00,7.07,231900.0,7.1210264,7.0472916,6.9858
2021-12-14 13:46:00,7.06,130600.0,7.1188686,7.048502,6.9888
2021-12-14 13:47:00,7.06,41200.0,7.1179383,7.049597,6.9918
2021-12-14 13:48:00,7.06,62500.0,7.116199,7.0505878,6.9948
2021-12-14 13:49:00,7.05,27200.0,7.111374,7.0505318,6.9976
2021-12-14 13:50:00,7.06,58700.0,7.104968,7.0514335,7.0006
2021-12-14 13:51:00,7.05,76600.0,7.0975302,7.051297,7.0034
2021-12-14 13:52:00,7.03,143200.0,7.0951797,7.0492687,7.0062
2021-12-14 13:53:00,7.04,115300.0,7.091689,7.048386,7.0092
2021-12-14 13:54:00,7.04,181200.0,7.0908465,7.0475873,7.012
2021-12-14 13:55:00,7.04,71500.0,7.0908465,7.0468647,7.015
2021-12-14 13:56:00,7.02,56700.0,7.0929569,7.0443062,7.0174
2021-12-14 13:57:00,7.03,52800.0,7.0934828,7.0429437,7.0198
2021-12-14 13:58:00,7.04,41300.0,7.0925053,7.0426633,7.0226
2021-12-14 13:59:00,7.04,65300.0,7.0859293,7.0424097,7.0252
2021-12-14 14:00:00,7.04,56100.0,7.0807644,7.0421802,7.0274
2021-12-14 14:01:00,7.03,115600.0,7.0793939,7.0410202,7.0294
2021-12-14 14:02:00,7.05,86400.0,7.0787253,7.0418754,7.0312
2021-12-14 14:03:00,7.04,142000.0,7.0765712,7.0416968,7.0326
2021-12-14 14:04:00,7.04,58300.0,7.0741749,7.0415352,7.0338
2021-12-14 14:05:00,7.03,61400.0,7.0733285,7.0404366,7.0348
2021-12-14 14:06:00,7.04,47100.0,7.0730004,7.040395,7.0362
2021-12-14 14:07:00,7.03,32800.0,7.0732303,7.039405,7.0372
2021-12-14 14:08:00,7.03,74300.0,7.0704255,7.0385093,7.0384
2021-12-14 14:09:00,7.03,55100.0,7.0700698,7.0376989,7.0394
2021-12-14 14:10:00,7.03,110200.0,7.0666413,7.0369657,7.0408
2021-12-14 14:11:00,7.02,151200.0,7.0632667,7.0353499,7.0416
2021-12-14 14:12:00,7.01,44600.0,7.0625488,7.0329356,7.0422
2021-12-14 14:13:00,7.03,54468.0,7.0598227,7.032656,7.0434
2021-12-14 14:14:00,7.03,92232.0,7.0567244,7.0324031,7.0446
2021-12-14 14:15:00,7.02,110900.0,7.0555272,7.0312218,7.0454
2021-12-14 14:16:00,7.01,113500.0,7.0529437,7.0292007,7.0454
2021-12-14 14:17:00,7.01,64700.0,7.051877,7.0273721,7.0454
2021-12-14 14:18:00,7.02,87599.0,7.051911,7.02667,7.0452
2021-12-14 14:19:00,7.02,54300.0,7.0511418,7.0260347,7.0448
2021-12-14 14:20:00,7.02,56000.0,7.0502579,7.02546,7.044
2021-12-14 14:21:00,7.02,44100.0,7.0492575,7.02494,7.0432
2021-12-14 14:22:00,7.02,183700.0,7.0492575,7.0244695,7.0422
2021-12-14 14:23:00,7.02,24000.0,7.0490897,7.0240439,7.0406
2021-12-14 14:24:00,7.03,29200.0,7.0481367,7.0246111,7.0394
2021-12-14 14:25:00,7.03,43200.0,7.0471373,7.0251243,7.0386
2021-12-14 14:26:00,7.02,77100.0,7.0458125,7.0246363,7.0378
2021-12-14 14:27:00,7.01,28200.0,7.0459609,7.0232424,7.0366
2021-12-14 14:28:00,7.02,103400.0,7.0422735,7.0229336,7.0356
2021-12-14 14:29:00,7.02,38700.0,7.0403776,7.0226542,7.0348
2021-12-14 14:30:00,7.02,54200.0,7.0382437,7.0224014,7.0342
2021-12-14 14:31:00,7.03,54600.0,7.0382437,7.0231251,7.034
2021-12-14 14:32:00,7.03,391100.0,7.036515,7.0237798,7.0332
2021-12-14 14:33:00,7.04,70300.0,7.0382437,7.0253246,7.033
2021-12-14 14:34:00,7.04,209000.0,7.0398285,7.0267223,7.0324
2021-12-14 14:35:00,7.05,233600.0,7.0435048,7.0289392,7.032
2021-12-14 14:36:00,7.04,120000.0,7.0447622,7.0299926,7.0316
2021-12-14 14:37:00,7.05,30200.0,7.0481746,7.0318981,7.0314
2021-12-14 14:38:00,7.05,25700.0,7.0507687,7.0336221,7.0312
2021-12-14 14:39:00,7.04,75000.0,7.0516767,7.0342295,7.031
2021-12-14 14:40:00,7.05,137700.0,7.0540118,7.0357314,7.0308
2021-12-14 14:41:00,7.07,104400.0,7.0604631,7.0389951,7.0312
2021-12-14 14:42:00,7.06,104800.0,7.0634289,7.0409956,7.0318
2021-12-14 14:43:00,7.07,274400.0,7.0677798,7.0437579,7.0324
2021-12-14 14:44:00,7.06,100100.0,7.0702589,7.0453048,7.0328
2021-12-14 14:45:00,7.06,258674.0,7.0724338,7.0467043,7.0332
2021-12-14 14:46:00,7.06,72300.0,7.074321,7.0479706,7.034
2021-12-14 14:47:00,7.05,49100.0,7.0748712,7.0481639,7.0344
2021-12-14 14:48:00,7.04,304326.0,7.0746741,7.0473863,7.0344
2021-12-14 14:49:00,7.04,106900.0,7.0743737,7.0466829,7.0344
2021-12-14 14:50:00,7.04,223500.0,7.0744287,7.0460464,7.0344
2021-12-14 14:51:00,7.04,100300.0,7.0744612,7.0454706,7.0346
2021-12-14 14:52:00,7.05,66300.0,7.0744156,7.0459019,7.0346
2021-12-14 14:53:00,7.05,354100.0,7.0728568,7.0462922,7.0348
2021-12-14 14:54:00,7.06,168200.0,7.0730367,7.0475977,7.0352
2021-12-14 14:55:00,7.07,250500.0,7.0741939,7.0497313,7.036
2021-12-14 14:56:00,7.07,173989.0,7.074703,7.0516616,7.0366
2021-12-14 14:57:00,,0.0,,,
2021-12-14 14:58:00,,0.0,,,
2021-12-14 14:59:00,,0.0,,,
2021-12-14 15:00:00,7.06,523599.0,7.0746502,7.0524558,7.0372
2021-12-15 09:30:00,7.08,582573.0,7.0774231,7.055079,7.0382
2021-12-15 09:31:00,7.08,308200.0,7.0804558,7.0574525,7.0392
2021-12-15 09:32:00,7.06,155200.0,7.0805389,7.0576951,7.0398
2021-12-15 09:33:00,7.09,251000.0,7.0853406,7.0607717,7.0412
2021-12-15 09:34:00,7.09,221600.0,7.0891229,7.0635554,7.0428
2021-12-15 09:35:00,7.09,171800.0,7.0927308,7.0660739,7.044
2021-12-15 09:36:00,7.11,542030.0,7.1000717,7.0702574,7.0456
2021-12-15 09:37:00,7.09,514200.0,7.1022022,7.0721376,7.047
2021-12-15 09:38:00,7.08,123100.0,7.1032815,7.0728864,7.0484
2021-12-15 09:39:00,7.05,233400.0,7.1030062,7.0707068,7.0492
2021-12-15 09:40:00,7.05,169800.0,7.1030526,7.0687347,7.0498
2021-12-15 09:41:00,7.05,103770.0,7.1026695,7.0669504,7.0504
2021-12-15 09:42:00,7.03,260430.0,7.1037785,7.0634313,7.0506
2021-12-15 09:43:00,7.02,153670.0,7.1056083,7.059295,7.0506
2021-12-15 09:44:00,7.03,216700.0,7.10616,7.056505,7.0508
2021-12-15 09:45:00,7.04,108800.0,7.1063034,7.0549331,7.0512
2021-12-15 09:46:00,7.05,265100.0,7.10616,7.0544633,7.0516
2021-12-15 09:47:00,7.06,150700.0,7.1061701,7.0549906,7.0522
2021-12-15 09:48:00,7.07,71100.0,7.1066004,7.0564201,7.0532
2021-12-15 09:49:00,7.06,58800.0,7.106443,7.056761,7.0542
2021-12-15 09:50:00,7.11,412337.0,7.1121113,7.0618314,7.056
2021-12-15 09:51:00,7.09,212963.0,7.1141736,7.0645141,7.0574
2021-12-15 09:52:00,7.09,53700.0,7.1160833,7.0669413,7.0588
2021-12-15 09:53:00,7.1,52800.0,7.1188447,7.0700898,7.0602
2021-12-15 09:54:00,7.09,93700.0,7.1202792,7.071986,7.0614
2021-12-15 09:55:00,7.1,33000.0,7.1229792,7.074654,7.0626
2021-12-15 09:56:00,7.1,53100.0,7.124861,7.0770679,7.0638
2021-12-15 09:57:00,7.09,51000.0,7.1256248,7.0782995,7.0646
2021-12-15 09:58:00,7.09,195500.0,7.1269353,7.0794139,7.0656
2021-12-15 09:59:00,7.1,115200.0,7.127948,7.0813744,7.0666
2021-12-15 10:00:00,7.09,159600.0,7.127948,7.0821959,7.0674
2021-12-15 10:01:00,7.1,80600.0,7.128942,7.0838916,7.0686
2021-12-15 10:02:00,7.09,116200.0,7.1266331,7.0844733,7.0694
2021-12-15 10:03:00,7.08,49100.0,7.1259035,7.0840473,7.0696
2021-12-15 10:04:00,7.09,102200.0,7.1266331,7.0846142,7.0702
2021-12-15 10:05:00,7.09,236000.0,7.127609,7.0851271,7.0706
2021-12-15 10:06:00,7.1,101900.0,7.1293254,7.0865436,7.0714
2021-12-15 10:07:00,7.1,239000.0,7.1307433,7.0878252,7.0722
2021-12-15 10:08:00,7.1,89700.0,7.1299295,7.0889847,7.073
2021-12-15 10:09:00,7.09,54000.0,7.125498,7.0890814,7.0738
2021-12-15 10:10:00,7.09,110100.0,7.1212249,7.0891689,7.0748
2021-12-15 10:11:00,7.1,308180.0,7.1180325,7.0902004,7.076
2021-12-15 10:12:00,7.12,229437.0,7.1184677,7.0930385,7.0776
2021-12-15 10:13:00,7.11,155463.0,7.1178974,7.0946538,7.079
2021-12-15 10:14:00,7.09,84500.0,7.1166922,7.0942106,7.0798
2021-12-15 10:15:00,7.1,44800.0,7.1131968,7.094762,7.0808
2021-12-15 10:16:00,7.1,38300.0,7.1119414,7.0952608,7.0816
2021-12-15 10:17:00,7.09,47700.0,7.1119414,7.0947598,7.082
2021-12-15 10:18:00,7.1,18700.0,7.1122306,7.0952589,7.0826
2021-12-15 10:19:00,7.09,95200.0,7.1119414,7.094758,7.0832
2021-12-15 10:20:00,7.08,91500.0,7.1125714,7.0933525,7.0832
2021-12-15 10:21:00,7.08,212700.0,7.1127092,7.0920808,7.0832
2021-12-15 10:22:00,7.08,60100.0,7.1126733,7.0909303,7.0836
2021-12-15 10:23:00,7.08,28800.0,7.1130103,7.0898893,7.0834
2021-12-15 10:24:00,7.09,47100.0,7.1130103,7.0898999,7.0834
2021-12-15 10:25:00,7.09,13000.0,7.1124835,7.0899094,7.0834
2021-12-15 10:26:00,7.09,59700.0,7.1124835,7.089918,7.083
2021-12-15 10:27:00,7.08,47700.0,7.1121533,7.0889734,7.0828
2021-12-15 10:28:00,7.08,22000.0,7.1123342,7.0881188,7.0828
2021-12-15 10:29:00,7.07,18400.0,7.1132215,7.0863932,7.0832
2021-12-15 10:30:00,7.08,191900.0,7.1133002,7.0857844,7.0838
2021-12-15 10:31:00,7.09,67100.0,7.1133002,7.0861858,7.0846
2021-12-15 10:32:00,7.08,27800.0,7.1126419,7.0855967,7.0856
2021-12-15 10:33:00,7.1,11800.0,7.1126419,7.0869685,7.0872
2021-12-15 10:34:00,7.09,45300.0,7.1119089,7.0872572,7.0884
2021-12-15 10:35:00,7.09,56100.0,7.1119089,7.0875184,7.0894
2021-12-15 10:36:00,7.09,21900.0,7.1119089,7.0877547,7.0902
2021-12-15 10:37:00,7.09,32300.0,7.1111418,7.0879686,7.0908
2021-12-15 10:38:00,7.09,15300.0,7.1060727,7.088162,7.0912
2021-12-15 10:39:00,7.09,15000.0,7.1029843,7.0883371,7.0918
2021-12-15 10:40:00,7.1,183600.0,7.1040961,7.0894478,7.0916
2021-12-15 10:41:00,7.09,50600.0,7.1029843,7.0895004,7.0916
2021-12-15 10:42:00,7.09,52400.0,7.1017938,7.089548,7.0916
2021-12-15 10:43:00,7.09,63700.0,7.1017938,7.0895911,7.0914
2021-12-15 10:44:00,7.09,74600.0,7.1005104,7.08963,7.0914
2021-12-15 10:45:00,7.1,118500.0,7.1017938,7.0906176,7.0914
2021-12-15 10:46:00,7.1,31800.0,7.1030641,7.0915112,7.0914
2021-12-15 10:47:00,7.1,54600.0,7.1041583,7.0923196,7.0916
2021-12-15 10:48:00,7.1,95085.0,7.1050874,7.0930511,7.0918
2021-12-15 10:49:00,7.11,186837.0,7.1076671,7.0946653,7.092
2021-12-15 10:50:00,7.12,37000.0,7.1123342,7.0970781,7.0926
2021-12-15 10:51:00,7.12,86800.0,7.1162419,7.0992612,7.093
2021-12-15 10:52:00,7.12,138000.0,7.1196382,7.1012363,7.0936
2021-12-15 10:53:00,7.13,44700.0,7.1244816,7.1039757,7.0946
2021-12-15 10:54:00,7.13,123900.0,7.1285501,7.1064542,7.0954
2021-12-15 10:55:00,7.13,64700.0,7.1310992,7.1086966,7.0962
2021-12-15 10:56:00,7.13,45000.0,7.1339597,7.1107255,7.0968
2021-12-15 10:57:00,7.12,40600.0,7.1354327,7.1116088,7.0972
2021-12-15 10:58:00,7.13,33300.0,7.1374998,7.1133604,7.0978
2021-12-15 10:59:00,7.12,35900.0,7.1386879,7.1139927,7.0984
2021-12-15 11:00:00,7.13,53000.0,7.1408261,7.1155172,7.0992
2021-12-15 11:01:00,7.13,11100.0,7.1426604,7.1168965,7.0998
2021-12-15 11:02:00,7.13,50000.0,7.1441988,7.1181445,7.1
2021-12-15 11:03:00,7.13,94600.0,7.1454415,7.1192736,7.1004
2021-12-15 11:04:00,7.15,137000.0,7.1495923,7.1221999,7.1016
2021-12-15 11:05:00,7.15,263900.0,7.1530425,7.1248475,7.1026
2021-12-15 11:06:00,7.16,162500.0,7.1583912,7.1281954,7.1038
2021-12-15 11:07:00,7.18,319800.0,7.1667133,7.1331292,7.1056
2021-12-15 11:08:00,7.18,364500.0,7.1735085,7.137593,7.1072
2021-12-15 11:09:00,7.19,287700.0,7.181225,7.1425842,7.1092
2021-12-15 11:10:00,7.24,876600.0,7.2003102,7.1518619,7.1124
2021-12-15 11:11:00,7.22,507400.0,7.2111475,7.1583512,7.1152
2021-12-15 11:12:00,7.22,315900.0,7.2203127,7.1642225,7.118
2021-12-15 11:13:00,7.21,126000.0,7.226364,7.1685823,7.1206
2021-12-15 11:14:00,7.23,226300.0,7.2348629,7.1744316,7.1234
2021-12-15 11:15:00,7.28,589700.0,7.2531897,7.1844857,7.1272
2021-12-15 11:16:00,7.29,629400.0,7.2710856,7.1945347,7.1312
2021-12-15 11:17:00,7.27,426800.0,7.2824415,7.2017219,7.135
2021-12-15 11:18:00,7.28,206000.0,7.2940417,7.2091769,7.139
2021-12-15 11:19:00,7.28,425600.0,7.304499,7.215922,7.1432
2021-12-15 11:20:00,7.27,252700.0,7.3121688,7.2210723,7.147
2021-12-15 11:21:00,7.3,442400.0,7.323385,7.2285892,7.1512
2021-12-15 11:22:00,7.35,670500.0,7.3422327,7.2401521,7.1566
2021-12-15 11:23:00,7.31,497300.0,7.3508583,7.2468043,7.1608
2021-12-15 11:24:00,7.3,156400.0,7.3572074,7.2518706,7.165
2021-12-15 11:25:00,7.29,158500.0,7.3602517,7.255502,7.169
2021-12-15 11:26:00,7.29,165400.0,7.3627689,7.2587875,7.173
2021-12-15 11:27:00,7.28,108100.0,7.3629514,7.2608077,7.1768
2021-12-15 11:28:00,7.3,110800.0,7.3637194,7.2645403,7.181
2021-12-15 11:29:00,7.3,76000.0,7.3626153,7.2679174,7.1852
2021-12-15 11:30:00,7.3,5800.0,7.362057,7.2709729,7.1892
2021-12-15 13:00:00,7.33,525035.0,7.3633723,7.2765945,7.194
2021-12-15 13:01:00,7.33,91600.0,7.3638083,7.2816808,7.1988
2021-12-15 13:02:00,7.35,530800.0,7.3679176,7.2881874,7.204
2021-12-15 13:03:00,7.33,170800.0,7.3670299,7.2921695,7.2088
2021-12-15 13:04:00,7.33,185600.0,7.3655245,7.2957724,7.2134
2021-12-15 13:05:00,7.38,1048602.0,7.3763633,7.3037941,7.219
2021-12-15 13:06:00,7.36,375500.0,7.3801815,7.309147,7.2242
2021-12-15 13:07:00,7.35,146500.0,7.3810125,7.3130378,7.2292
2021-12-15 13:08:00,7.34,146100.0,7.3772086,7.3156056,7.2338
2021-12-15 13:09:00,7.34,91600.0,7.3745457,7.3179289,7.2382
2021-12-15 13:10:00,7.37,513322.0,7.3804225,7.3228881,7.2432
2021-12-15 13:11:00,7.36,80200.0,7.3844088,7.3264225,7.248
2021-12-15 13:12:00,7.36,103100.0,7.3866338,7.3296204,7.2526
2021-12-15 13:13:00,7.4,375360.0,7.395688,7.3363232,7.258
2021-12-15 13:14:00,7.42,501400.0,7.4074199,7.3442924,7.2638
2021-12-15 13:15:00,7.43,837300.0,7.4184,7.3524551,7.2698
2021-12-15 13:16:00,7.41,412600.0,7.4257456,7.3579355,7.2756
2021-12-15 13:17:00,7.38,191300.0,7.428146,7.3600369,7.2806
2021-12-15 13:18:00,7.39,237500.0,7.4319208,7.3628905,7.286
2021-12-15 13:19:00,7.38,229900.0,7.4337138,7.36452,7.291
2021-12-15 13:20:00,7.36,566800.0,7.4328038,7.3640895,7.2956
2021-12-15 13:21:00,7.37,311800.0,7.4319108,7.3646524,7.3004
2021-12-15 13:22:00,7.38,188500.0,7.4296967,7.3661141,7.3054
2021-12-15 13:23:00,7.4,304600.0,7.430857,7.3693413,7.3104
2021-12-15 13:24:00,7.44,613500.0,7.4375081,7.3760707,7.3162
2021-12-15 13:25:00,7.44,400700.0,7.442389,7.3821592,7.3218
2021-12-15 13:26:00,7.41,206100.0,7.4443737,7.3848107,7.3264
2021-12-15 13:27:00,7.42,334800.0,7.4469624,7.3881621,7.3312
2021-12-15 13:28:00,7.41,106220.0,7.4489906,7.3902419,7.3356
2021-12-15 13:29:00,7.41,115580.0,7.4491654,7.3921236,7.339
2021-12-15 13:30:00,7.41,199950.0,7.4485396,7.3938261,7.3428
2021-12-15 13:31:00,7.43,485400.0,7.4524275,7.3972713,7.347
2021-12-15 13:32:00,7.47,816046.0,7.462611,7.4041978,7.3522
2021-12-15 13:33:00,7.45,518100.0,7.4670949,7.4085599,7.3566
2021-12-15 13:34:00,7.45,136800.0,7.4696594,7.4125066,7.36
2021-12-15 13:35:00,7.44,382630.0,7.4696763,7.415125,7.363
2021-12-15 13:36:00,7.44,293600.0,7.471709,7.4174941,7.3664
2021-12-15 13:37:00,7.45,159000.0,7.4735794,7.4205899,7.3698
2021-12-15 13:38:00,7.45,183370.0,7.4745479,7.4233908,7.3732
2021-12-15 13:39:00,7.44,313630.0,7.4763421,7.4249727,7.3766
2021-12-15 13:40:00,7.44,304400.0,7.4777247,7.4264038,7.3794
2021-12-15 13:41:00,7.44,360270.0,7.4785338,7.4276987,7.3812
2021-12-15 13:42:00,7.45,260100.0,7.4811077,7.4298226,7.384
2021-12-15 13:43:00,7.45,500600.0,7.4823821,7.4317443,7.387
2021-12-15 13:44:00,7.45,92600.0,7.483864,7.4334829,7.3902
2021-12-15 13:45:00,7.44,124600.0,7.4832169,7.4341036,7.3932
2021-12-15 13:46:00,7.42,145300.0,7.4780719,7.4327604,7.396
2021-12-15 13:47:00,7.41,223300.0,7.4736096,7.4305928,7.3982
2021-12-15 13:48:00,7.42,447100.0,7.4696576,7.4295839,7.4006
