,open,high,low,close,volume,expma_expma
2021-12-15 11:19:00,7.29,7.3,7.28,7.28,425600.0,7.2423757
2021-12-15 11:20:00,7.28,7.28,7.25,7.27,252700.0,7.2466256
2021-12-15 11:21:00,7.27,7.3,7.27,7.3,442400.0,7.254837
2021-12-15 11:22:00,7.3,7.35,7.29,7.35,670500.0,7.2694775
2021-12-15 11:23:00,7.32,7.36,7.31,7.31,497300.0,7.2757117
2021-12-15 11:24:00,7.32,7.32,7.3,7.3,156400.0,7.2794484
2021-12-15 11:25:00,7.31,7.32,7.29,7.29,158500.0,7.2810717
2021-12-15 11:26:00,7.29,7.29,7.28,7.29,165400.0,7.2824453
2021-12-15 11:27:00,7.28,7.29,7.28,7.28,108100.0,7.2820691
2021-12-15 11:28:00,7.28,7.3,7.28,7.3,110800.0,7.2848277
2021-12-15 11:29:00,7.3,7.31,7.29,7.3,76000.0,7.2871619
2021-12-15 11:30:00,7.3,7.3,7.3,7.3,5800.0,7.289137
2021-12-15 13:00:00,7.3,7.34,7.3,7.33,525035.0,7.2954236
2021-12-15 13:01:00,7.33,7.34,7.32,7.33,91600.0,7.3007431
2021-12-15 13:02:00,7.33,7.36,7.33,7.35,530800.0,7.308321
2021-12-15 13:03:00,7.35,7.35,7.33,7.33,170800.0,7.3116563
2021-12-15 13:04:00,7.33,7.34,7.32,7.33,185600.0,7.3144784
2021-12-15 13:05:00,7.32,7.38,7.32,7.38,1048602.0,7.3245586
2021-12-15 13:06:00,7.38,7.4,7.36,7.36,375500.0,7.3300112
2021-12-15 13:07:00,7.35,7.36,7.35,7.35,146500.0,7.3330864
2021-12-15 13:08:00,7.35,7.35,7.33,7.34,146100.0,7.33415
2021-12-15 13:09:00,7.34,7.35,7.34,7.34,91600.0,7.33505
2021-12-15 13:10:00,7.33,7.38,7.33,7.37,513322.0,7.3404269
2021-12-15 13:11:00,7.38,7.38,7.36,7.36,80200.0,7.3434382
2021-12-15 13:12:00,7.36,7.38,7.36,7.36,103100.0,7.3459861
2021-12-15 13:13:00,7.36,7.4,7.36,7.4,375360.0,7.354296
2021-12-15 13:14:00,7.4,7.42,7.38,7.42,501400.0,7.3644043
2021-12-15 13:15:00,7.42,7.45,7.41,7.43,837300.0,7.3744959
2021-12-15 13:16:00,7.42,7.44,7.41,7.41,412600.0,7.3799581
2021-12-15 13:17:00,7.41,7.41,7.38,7.38,191300.0,7.3799645
2021-12-15 13:18:00,7.38,7.4,7.37,7.39,237500.0,7.3815085
2021-12-15 13:19:00,7.39,7.4,7.38,7.38,229900.0,7.3812764
2021-12-15 13:20:00,7.38,7.38,7.36,7.36,566800.0,7.3780031
2021-12-15 13:21:00,7.36,7.38,7.35,7.37,311800.0,7.3767719
2021-12-15 13:22:00,7.37,7.38,7.37,7.38,188500.0,7.3772685
2021-12-15 13:23:00,7.37,7.4,7.37,7.4,304600.0,7.3807656
2021-12-15 13:24:00,7.4,7.44,7.4,7.44,613500.0,7.3898786
2021-12-15 13:25:00,7.43,7.44,7.41,7.44,400700.0,7.3975896
2021-12-15 13:26:00,7.43,7.43,7.41,7.41,206100.0,7.3994989
2021-12-15 13:27:00,7.41,7.43,7.41,7.42,334800.0,7.4026529
2021-12-15 13:28:00,7.42,7.42,7.41,7.41,106220.0,7.4037832
2021-12-15 13:29:00,7.41,7.42,7.4,7.41,115580.0,7.4047397
2021-12-15 13:30:00,7.41,7.42,7.41,7.41,199950.0,7.4055489
2021-12-15 13:31:00,7.41,7.44,7.41,7.43,485400.0,7.4093106
2021-12-15 13:32:00,7.44,7.47,7.43,7.47,816046.0,7.4186475
2021-12-15 13:33:00,7.47,7.47,7.45,7.45,518100.0,7.4234709
2021-12-15 13:34:00,7.46,7.46,7.44,7.45,136800.0,7.4275523
2021-12-15 13:35:00,7.44,7.45,7.44,7.44,382630.0,7.4294674
2021-12-15 13:36:00,7.44,7.45,7.43,7.44,293600.0,7.4310878
2021-12-15 13:37:00,7.45,7.45,7.44,7.45,159000.0,7.4339973
2021-12-15 13:38:00,7.45,7.45,7.44,7.45,183370.0,7.4364593
2021-12-15 13:39:00,7.46,7.46,7.44,7.44,313630.0,7.437004
2021-12-15 13:40:00,7.44,7.44,7.43,7.44,304400.0,7.4374649
2021-12-15 13:41:00,7.43,7.44,7.43,7.44,360270.0,7.4378549
2021-12-15 13:42:00,7.44,7.45,7.43,7.45,260100.0,7.4397234
2021-12-15 13:43:00,7.45,7.47,7.45,7.45,500600.0,7.4413044
2021-12-15 13:44:00,7.45,7.46,7.44,7.45,92600.0,7.4426422
2021-12-15 13:45:00,7.44,7.45,7.43,7.44,124600.0,7.4422357
2021-12-15 13:46:00,7.44,7.44,7.42,7.42,145300.0,7.4388148
2021-12-15 13:47:00,7.42,7.43,7.41,7.41,223300.0,7.4343818
2021-12-15 13:48:00,7.4,7.43,7.4,7.42,447100.0,7.4321692
2021-12-15 13:49:00,7.42,7.42,7.41,7.41,109300.0,7.4287586
2021-12-15 13:50:00,7.4,7.41,7.39,7.4,322800.0,7.4243342
2021-12-15 13:51:00,7.4,7.41,7.39,7.39,78300.0,7.419052
2021-12-15 13:52:00,7.4,7.41,7.39,7.41,172500.0,7.4176594
2021-12-15 13:53:00,7.4,7.4,7.39,7.4,164800.0,7.4149425
2021-12-15 13:54:00,7.39,7.4,7.38,7.39,403700.0,7.4111052
2021-12-15 13:55:00,7.39,7.4,7.38,7.4,365100.0,7.4093967
2021-12-15 13:56:00,7.39,7.41,7.39,7.4,140100.0,7.4079511
2021-12-15 13:57:00,7.4,7.41,7.39,7.39,172700.0,7.4051894
2021-12-15 13:58:00,7.4,7.4,7.39,7.4,89500.0,7.404391
2021-12-15 13:59:00,7.4,7.4,7.39,7.39,166800.0,7.402177
2021-12-15 14:00:00,7.39,7.4,7.39,7.4,77000.0,7.4018421
2021-12-15 14:01:00,7.4,7.4,7.39,7.39,40200.0,7.4000202
2021-12-15 14:02:00,7.39,7.4,7.38,7.39,96000.0,7.3984787
2021-12-15 14:03:00,7.39,7.4,7.39,7.39,89000.0,7.3971742
2021-12-15 14:04:00,7.4,7.41,7.4,7.4,246000.0,7.397609
2021-12-15 14:05:00,7.4,7.4,7.38,7.39,188300.0,7.3964384
2021-12-15 14:06:00,7.39,7.39,7.36,7.37,280700.0,7.3923709
2021-12-15 14:07:00,7.37,7.38,7.37,7.37,70900.0,7.3889292
2021-12-15 14:08:00,7.37,7.38,7.37,7.37,133000.0,7.3860171
2021-12-15 14:09:00,7.37,7.38,7.37,7.38,95500.0,7.3850914
2021-12-15 14:10:00,7.39,7.39,7.37,7.38,55600.0,7.3843081
2021-12-15 14:11:00,7.37,7.38,7.37,7.38,114600.0,7.3836453
2021-12-15 14:12:00,7.38,7.38,7.37,7.37,99400.0,7.381546
2021-12-15 14:13:00,7.38,7.39,7.37,7.38,152800.0,7.3813082
2021-12-15 14:14:00,7.38,7.39,7.38,7.39,95500.0,7.3826454
2021-12-15 14:15:00,7.38,7.39,7.38,7.39,64800.0,7.3837769
2021-12-15 14:16:00,7.38,7.39,7.38,7.39,181100.0,7.3847343
2021-12-15 14:17:00,7.39,7.39,7.38,7.39,97200.0,7.3855444
2021-12-15 14:18:00,7.39,7.4,7.39,7.39,69400.0,7.3862299
2021-12-15 14:19:00,7.39,7.39,7.38,7.39,35100.0,7.3868099
2021-12-15 14:20:00,7.39,7.39,7.38,7.39,20700.0,7.3873007
2021-12-15 14:21:00,7.39,7.39,7.38,7.39,59100.0,7.387716
2021-12-15 14:22:00,7.39,7.4,7.39,7.4,67800.0,7.3896058
2021-12-15 14:23:00,7.39,7.4,7.39,7.39,179020.0,7.3896665
2021-12-15 14:24:00,7.39,7.4,7.39,7.4,125700.0,7.3912562
2021-12-15 14:25:00,7.4,7.4,7.39,7.39,56400.0,7.391063
2021-12-15 14:26:00,7.39,7.4,7.38,7.39,101400.0,7.3908994
2021-12-15 14:27:00,7.4,7.4,7.39,7.4,59000.0,7.3922995
2021-12-15 14:28:00,7.4,7.4,7.39,7.39,89160.0,7.3919457
2021-12-15 14:29:00,7.39,7.4,7.39,7.4,131100.0,7.3931849
2021-12-15 14:30:00,7.4,7.4,7.39,7.4,13700.0,7.3942333
2021-12-15 14:31:00,7.4,7.42,7.39,7.42,787000.0,7.3981974
2021-12-15 14:32:00,7.44,7.44,7.42,7.43,753940.0,7.4030902
2021-12-15 14:33:00,7.42,7.43,7.41,7.42,143900.0,7.4056917
2021-12-15 14:34:00,7.42,7.42,7.41,7.42,60200.0,7.4078929
2021-12-15 14:35:00,7.41,7.42,7.41,7.41,237200.0,7.4082171
2021-12-15 14:36:00,7.41,7.41,7.4,7.41,90500.0,7.4084914
2021-12-15 14:37:00,7.41,7.41,7.4,7.41,93000.0,7.4087235
2021-12-15 14:38:00,7.41,7.41,7.39,7.39,152200.0,7.405843
2021-12-15 14:39:00,7.4,7.4,7.39,7.39,75900.0,7.4034056
2021-12-15 14:40:00,7.39,7.39,7.38,7.38,276800.0,7.3998047
2021-12-15 14:41:00,7.37,7.41,7.37,7.4,497100.0,7.3998348
2021-12-15 14:42:00,7.4,7.41,7.4,7.4,204800.0,7.3998602
2021-12-15 14:43:00,7.39,7.4,7.38,7.38,151100.0,7.3968048
2021-12-15 14:44:00,7.38,7.4,7.38,7.4,332300.0,7.3972963
2021-12-15 14:45:00,7.39,7.4,7.38,7.39,73500.0,7.3961738
2021-12-15 14:46:00,7.39,7.39,7.38,7.38,247068.0,7.3936856
2021-12-15 14:47:00,7.39,7.39,7.38,7.38,110810.0,7.3915801
2021-12-15 14:48:00,7.39,7.39,7.38,7.39,129100.0,7.391337
2021-12-15 14:49:00,7.38,7.4,7.38,7.39,171000.0,7.3911313
2021-12-15 14:50:00,7.39,7.39,7.38,7.38,73500.0,7.3894188
2021-12-15 14:51:00,7.38,7.39,7.38,7.39,126800.0,7.3895082
2021-12-15 14:52:00,7.39,7.42,7.39,7.42,826900.0,7.3941993
2021-12-15 14:53:00,7.41,7.43,7.41,7.43,237900.0,7.3997071
2021-12-15 14:54:00,7.43,7.43,7.41,7.42,144301.0,7.4028291
2021-12-15 14:55:00,7.41,7.43,7.41,7.43,179000.0,7.4070092
2021-12-15 14:56:00,7.43,7.43,7.41,7.41,210600.0,7.4074693
2021-12-15 14:57:00,7.42,7.42,7.42,7.42,10700.0,7.4093971
2021-12-15 14:58:00,,,,,0.0,
2021-12-15 14:59:00,,,,,0.0,
2021-12-15 15:00:00,7.4,7.4,7.4,7.4,449502.0,7.4079514
2021-12-16 09:30:00,7.49,7.6,7.45,7.55,2071521.0,7.429805
2021-12-16 09:31:00,7.56,7.65,7.56,7.65,1740644.0,7.4636812
2021-12-16 09:32:00,7.6,7.64,7.56,7.56,1336800.0,7.4784995
2021-12-16 09:33:00,7.59,7.61,7.56,7.56,959600.0,7.491038
2021-12-16 09:34:00,7.57,7.6,7.56,7.6,705800.0,7.5078014
2021-12-16 09:35:00,7.6,7.62,7.59,7.61,729040.0,7.5235243
2021-12-16 09:36:00,7.61,7.7,7.61,7.69,1372860.0,7.5491359
2021-12-16 09:37:00,7.69,7.73,7.68,7.73,1454905.0,7.5769612
2021-12-16 09:38:00,7.73,7.75,7.71,7.74,1946730.0,7.6020441
2021-12-16 09:39:00,7.75,7.79,7.75,7.79,1391782.0,7.6309604
2021-12-16 09:40:00,7.79,7.93,7.79,7.9,3356420.0,7.6723511
2021-12-16 09:41:00,7.91,7.91,7.86,7.86,1731100.0,7.7012201
2021-12-16 09:42:00,7.86,7.86,7.8,7.83,1565000.0,7.7210324
2021-12-16 09:43:00,7.83,7.83,7.77,7.8,1377400.0,7.7331813
2021-12-16 09:44:00,7.8,7.8,7.75,7.75,921800.0,7.7357688
2021-12-16 09:45:00,7.75,7.83,7.75,7.82,1064335.0,7.7487274
2021-12-16 09:46:00,7.83,7.87,7.82,7.85,1507200.0,7.7643078
2021-12-16 09:47:00,7.84,7.85,7.82,7.83,583300.0,7.7744143
2021-12-16 09:48:00,7.84,7.84,7.79,7.79,630800.0,7.7768121
2021-12-16 09:49:00,7.8,7.81,7.79,7.79,434400.0,7.778841
2021-12-16 09:50:00,7.78,7.88,7.78,7.88,2203501.0,7.7944039
2021-12-16 09:51:00,7.9,8.0,7.9,8.0,3040036.0,7.8260341
2021-12-16 09:52:00,8.0,8.0,7.97,7.97,1538000.0,7.8481827
2021-12-16 09:53:00,7.96,7.97,7.92,7.94,730503.0,7.8623084
2021-12-16 09:54:00,7.93,7.93,7.89,7.9,886397.0,7.8681071
2021-12-16 09:55:00,7.88,7.9,7.88,7.88,618300.0,7.8699368
2021-12-16 09:56:00,7.89,7.91,7.87,7.87,974400.0,7.8699465
2021-12-16 09:57:00,7.88,7.92,7.86,7.92,902300.0,7.8776471
2021-12-16 09:58:00,7.91,7.91,7.89,7.91,549400.0,7.8826244
2021-12-16 09:59:00,7.92,7.98,7.91,7.94,1084960.0,7.8914515
2021-12-16 10:00:00,7.94,8.0,7.94,7.98,1720960.0,7.9050743
2021-12-16 10:01:00,7.98,7.99,7.93,7.93,850600.0,7.908909
2021-12-16 10:02:00,7.92,7.94,7.92,7.92,312200.0,7.9106153
2021-12-16 10:03:00,7.91,7.91,7.89,7.89,552600.0,7.9074437
2021-12-16 10:04:00,7.9,7.91,7.89,7.89,341000.0,7.9047601
2021-12-16 10:05:00,7.89,7.9,7.88,7.89,375500.0,7.9024893
2021-12-16 10:06:00,7.9,7.9,7.88,7.89,294500.0,7.9005679
2021-12-16 10:07:00,7.89,7.9,7.88,7.89,300700.0,7.8989421
2021-12-16 10:08:00,7.89,7.89,7.88,7.88,409700.0,7.8960279
2021-12-16 10:09:00,7.88,7.88,7.86,7.86,511720.0,7.8904851
2021-12-16 10:10:00,7.86,7.89,7.85,7.89,1006780.0,7.8904105
2021-12-16 10:11:00,7.88,7.89,7.87,7.87,407388.0,7.8872704
2021-12-16 10:12:00,7.87,7.89,7.87,7.88,421600.0,7.8861519
2021-12-16 10:13:00,7.88,7.88,7.85,7.86,453300.0,7.8821285
2021-12-16 10:14:00,7.86,7.86,7.8,7.8,660000.0,7.8694934
2021-12-16 10:15:00,7.79,7.82,7.79,7.81,483500.0,7.8603405
2021-12-16 10:16:00,7.81,7.83,7.81,7.83,415080.0,7.8556728
2021-12-16 10:17:00,7.83,7.85,7.83,7.85,468900.0,7.8548
2021-12-16 10:18:00,7.85,7.85,7.81,7.82,246800.0,7.8494462
2021-12-16 10:19:00,7.81,7.82,7.78,7.79,275820.0,7.8403006
2021-12-16 10:20:00,7.79,7.8,7.78,7.79,366150.0,7.8325621
2021-12-16 10:21:00,7.79,7.8,7.78,7.78,235300.0,7.8244756
2021-12-16 10:22:00,7.78,7.79,7.77,7.77,241100.0,7.8160947
2021-12-16 10:23:00,7.77,7.8,7.77,7.78,342040.0,7.8105417
2021-12-16 10:24:00,7.78,7.79,7.78,7.79,180200.0,7.8073814
2021-12-16 10:25:00,7.79,7.8,7.79,7.79,161700.0,7.8047074
2021-12-16 10:26:00,7.8,7.8,7.79,7.79,140000.0,7.8024447
2021-12-16 10:27:00,7.8,7.81,7.8,7.81,130990.0,7.8036071
2021-12-16 10:28:00,7.8,7.81,7.79,7.8,294900.0,7.8030521
2021-12-16 10:29:00,7.8,7.8,7.78,7.79,152000.0,7.8010441
2021-12-16 10:30:00,7.78,7.79,7.78,7.78,206000.0,7.7978066
2021-12-16 10:31:00,7.78,7.78,7.75,7.75,521100.0,7.7904517
2021-12-16 10:32:00,7.75,7.79,7.75,7.77,415900.0,7.7873053
2021-12-16 10:33:00,7.77,7.77,7.76,7.76,125770.0,7.7831045
2021-12-16 10:34:00,7.77,7.77,7.75,7.76,257755.0,7.7795499
2021-12-16 10:35:00,7.77,7.77,7.75,7.77,231000.0,7.7780807
2021-12-16 10:36:00,7.76,7.79,7.75,7.79,263100.0,7.7799145
2021-12-16 10:37:00,7.79,7.8,7.79,7.8,59700.0,7.7830045
2021-12-16 10:38:00,7.79,7.8,7.78,7.78,106900.0,7.7825423
2021-12-16 10:39:00,7.79,7.82,7.79,7.81,230319.0,7.7867666
2021-12-16 10:40:00,7.82,7.82,7.81,7.81,67781.0,7.7903409
2021-12-16 10:41:00,7.81,7.84,7.81,7.84,170500.0,7.7979808
2021-12-16 10:42:00,7.83,7.85,7.83,7.84,317300.0,7.8044453
2021-12-16 10:43:00,7.84,7.87,7.84,7.86,602809.0,7.8129922
2021-12-16 10:44:00,7.85,7.86,7.85,7.86,217200.0,7.8202241
2021-12-16 10:45:00,7.86,7.87,7.85,7.85,166300.0,7.824805
2021-12-16 10:46:00,7.85,7.85,7.84,7.84,128340.0,7.8271427
2021-12-16 10:47:00,7.85,7.86,7.85,7.86,123700.0,7.8321977
2021-12-16 10:48:00,7.85,7.86,7.85,7.86,104400.0,7.836475
2021-12-16 10:49:00,7.86,7.88,7.86,7.88,119890.0,7.8431711
2021-12-16 10:50:00,7.87,7.88,7.87,7.88,155800.0,7.8488371
2021-12-16 10:51:00,7.87,7.87,7.85,7.86,134010.0,7.8505545
2021-12-16 10:52:00,7.86,7.86,7.84,7.84,82400.0,7.8489307
2021-12-16 10:53:00,7.84,7.85,7.82,7.84,131960.0,7.8475568
2021-12-16 10:54:00,7.84,7.88,7.84,7.86,569440.0,7.8494711
2021-12-16 10:55:00,7.85,7.87,7.85,7.86,71065.0,7.8510909
2021-12-16 10:56:00,7.87,7.87,7.85,7.85,131000.0,7.8509231
2021-12-16 10:57:00,7.86,7.87,7.86,7.86,90672.0,7.8523195
2021-12-16 10:58:00,7.86,7.88,7.86,7.87,253164.0,7.8550396
2021-12-16 10:59:00,7.88,7.88,7.86,7.86,82000.0,7.8558028
2021-12-16 11:00:00,7.87,7.87,7.86,7.86,48000.0,7.8564485
2021-12-16 11:01:00,7.86,7.87,7.85,7.85,42600.0,7.8554564
2021-12-16 11:02:00,7.85,7.85,7.83,7.85,169200.0,7.854617
2021-12-16 11:03:00,7.85,7.85,7.82,7.83,118400.0,7.8508297
2021-12-16 11:04:00,7.83,7.87,7.83,7.87,432772.0,7.853779
2021-12-16 11:05:00,7.87,7.87,7.85,7.85,30700.0,7.8531976
2021-12-16 11:06:00,7.85,7.86,7.85,7.85,18900.0,7.8527057
2021-12-16 11:07:00,7.85,7.86,7.85,7.85,50200.0,7.8522894
2021-12-16 11:08:00,7.86,7.86,7.85,7.86,70400.0,7.8534757
2021-12-16 11:09:00,7.85,7.9,7.85,7.9,725050.0,7.8606333
2021-12-16 11:10:00,7.9,7.91,7.87,7.87,285700.0,7.8620743
2021-12-16 11:11:00,7.88,7.89,7.88,7.89,118900.0,7.8663706
2021-12-16 11:12:00,7.89,7.89,7.88,7.89,115600.0,7.8700059
2021-12-16 11:13:00,7.88,7.89,7.87,7.87,23300.0,7.870005
2021-12-16 11:14:00,7.88,7.89,7.87,7.87,83000.0,7.8700042
2021-12-16 11:15:00,7.87,7.89,7.87,7.89,187700.0,7.8730805
2021-12-16 11:16:00,7.89,7.91,7.89,7.91,256800.0,7.8787604
2021-12-16 11:17:00,7.91,7.91,7.9,7.91,205400.0,7.8835665
2021-12-16 11:18:00,7.9,7.91,7.89,7.9,75900.0,7.8860947
2021-12-16 11:19:00,7.89,7.9,7.89,7.89,52100.0,7.8866955
2021-12-16 11:20:00,7.89,7.9,7.89,7.89,74400.0,7.8872039
2021-12-16 11:21:00,7.88,7.89,7.88,7.88,31000.0,7.8860956
2021-12-16 11:22:00,7.87,7.88,7.87,7.88,45500.0,7.8851578
2021-12-16 11:23:00,7.88,7.9,7.86,7.89,143400.0,7.8859028
2021-12-16 11:24:00,7.89,7.89,7.88,7.88,22300.0,7.8849947
2021-12-16 11:25:00,7.88,7.9,7.88,7.9,204600.0,7.8873032
2021-12-16 11:26:00,7.9,7.91,7.9,7.91,247313.0,7.890795
2021-12-16 11:27:00,7.9,7.9,7.88,7.88,56300.0,7.8891342
2021-12-16 11:28:00,7.89,7.89,7.88,7.88,54300.0,7.887729
2021-12-16 11:29:00,7.88,7.88,7.87,7.88,40400.0,7.8865399
2021-12-16 11:30:00,,,,,0.0,
2021-12-16 13:00:00,7.91,7.91,7.87,7.87,311300.0,7.8839953
2021-12-16 13:01:00,7.88,7.88,7.85,7.87,147200.0,7.8818422
2021-12-16 13:02:00,7.86,7.88,7.85,7.87,131100.0,7.8800203
2021-12-16 13:03:00,7.87,7.89,7.87,7.89,88600.0,7.8815556
2021-12-16 13:04:00,7.9,7.9,7.89,7.9,179600.0,7.8843932
2021-12-16 13:05:00,7.9,7.92,7.9,7.92,151000.0,7.8898712
2021-12-16 13:06:00,7.91,7.92,7.9,7.91,298130.0,7.8929679
2021-12-16 13:07:00,7.92,7.93,7.91,7.92,236170.0,7.8971267
2021-12-16 13:08:00,7.92,7.95,7.91,7.94,700380.0,7.9037226
2021-12-16 13:09:00,7.95,7.96,7.94,7.95,198000.0,7.9108422
2021-12-16 13:10:00,7.95,7.95,7.91,7.91,118300.0,7.9107126
2021-12-16 13:11:00,7.93,7.97,7.92,7.97,553180.0,7.9198338
2021-12-16 13:12:00,7.96,7.97,7.95,7.95,162300.0,7.9244747
2021-12-16 13:13:00,7.96,7.96,7.94,7.95,176100.0,7.9284017
2021-12-16 13:14:00,7.94,7.94,7.93,7.93,177000.0,7.9286476
2021-12-16 13:15:00,7.93,7.96,7.93,7.96,301900.0,7.933471
2021-12-16 13:16:00,7.96,7.96,7.94,7.94,60000.0,7.9344755
2021-12-16 13:17:00,7.94,7.95,7.93,7.93,46900.0,7.933787
2021-12-16 13:18:00,7.93,7.95,7.93,7.95,108600.0,7.9362813
2021-12-16 13:19:00,7.95,7.96,7.95,7.95,211600.0,7.9383918
2021-12-16 13:20:00,7.95,7.96,7.94,7.96,237018.0,7.9417162
2021-12-16 13:21:00,7.95,7.96,7.94,7.94,35082.0,7.9414522
2021-12-16 13:22:00,7.95,7.95,7.94,7.95,104600.0,7.9427672
2021-12-16 13:23:00,7.95,7.98,7.93,7.98,560800.0,7.9484953
2021-12-16 13:24:00,7.97,8.05,7.97,8.04,2911284.0,7.962573
2021-12-16 13:25:00,8.06,8.06,8.0,8.02,918100.0,7.9714079
2021-12-16 13:26:00,8.0,8.02,7.99,7.99,444400.0,7.9742682
2021-12-16 13:27:00,7.99,8.04,7.99,8.02,486200.0,7.9813039
2021-12-16 13:28:00,8.01,8.08,8.01,8.08,1013959.0,7.9964879
2021-12-16 13:29:00,8.08,8.19,8.08,8.18,1791942.0,8.0247205
2021-12-16 13:30:00,8.2,8.2,8.12,8.15,1590520.0,8.0439943
2021-12-16 13:31:00,8.14,8.15,8.12,8.12,507500.0,8.0556875
2021-12-16 13:32:00,8.13,8.13,8.12,8.12,350500.0,8.0655817
2021-12-16 13:33:00,8.12,8.12,8.08,8.09,218000.0,8.0693384
2021-12-16 13:34:00,8.09,8.11,8.09,8.1,277500.0,8.0740556
2021-12-16 13:35:00,8.1,8.1,8.07,8.07,309800.0,8.0734316
2021-12-16 13:36:00,8.09,8.09,8.07,8.08,139500.0,8.0744421
2021-12-16 13:37:00,8.09,8.1,8.09,8.1,132290.0,8.0783741
2021-12-16 13:38:00,8.09,8.1,8.09,8.09,149900.0,8.0801627
2021-12-16 13:39:00,8.09,8.09,8.07,8.07,232610.0,8.0785992
2021-12-16 13:40:00,8.08,8.15,8.07,8.14,657490.0,8.0880455
2021-12-16 13:41:00,8.15,8.15,8.12,8.12,226700.0,8.0929616
2021-12-16 13:42:00,8.11,8.12,8.1,8.11,82300.0,8.0955829
2021-12-16 13:43:00,8.11,8.18,8.11,8.18,590015.0,8.1085701
2021-12-16 13:44:00,8.18,8.2,8.18,8.2,716010.0,8.1226363
2021-12-16 13:45:00,8.19,8.22,8.19,8.2,703800.0,8.1345384
2021-12-16 13:46:00,8.2,8.2,8.17,8.18,259800.0,8.1415325
2021-12-16 13:47:00,8.19,8.22,8.18,8.21,543680.0,8.1520659
2021-12-16 13:48:00,8.22,8.25,8.22,8.22,531000.0,8.1625173
2021-12-16 13:49:00,8.23,8.26,8.23,8.26,611200.0,8.1775147
2021-12-16 13:50:00,8.26,8.36,8.26,8.35,1699209.0,8.2040509
2021-12-16 13:51:00,8.36,8.43,8.35,8.39,1337400.0,8.2326584
2021-12-16 13:52:00,8.4,8.41,8.37,8.37,1177600.0,8.2537879
2021-12-16 13:53:00,8.36,8.36,8.32,8.32,447340.0,8.2639744
2021-12-16 13:54:00,8.32,8.34,8.32,8.33,550960.0,8.2741322
2021-12-16 13:55:00,8.33,8.38,8.31,8.36,696100.0,8.2873426
2021-12-16 13:56:00,8.4,8.47,8.38,8.45,1484085.0,8.3123668
2021-12-16 13:57:00,8.48,8.48,8.45,8.47,709650.0,8.3366181
2021-12-16 13:58:00,8.44,8.46,8.41,8.43,669360.0,8.3509845
2021-12-16 13:59:00,8.43,8.45,8.4,8.45,697818.0,8.3662177
2021-12-16 14:00:00,8.43,8.44,8.4,8.4,616900.0,8.371415
2021-12-16 14:01:00,8.39,8.4,8.35,8.38,1045790.0,8.3727357
2021-12-16 14:02:00,8.38,8.4,8.37,8.37,469000.0,8.3723149
2021-12-16 14:03:00,8.38,8.38,8.35,8.36,456300.0,8.3704203
2021-12-16 14:04:00,8.36,8.37,8.33,8.37,661320.0,8.3703556
2021-12-16 14:05:00,8.36,8.44,8.36,8.44,783030.0,8.3810701
2021-12-16 14:06:00,8.44,8.44,8.42,8.42,359600.0,8.3870593
2021-12-16 14:07:00,8.4,8.44,8.4,8.41,453590.0,8.3905887
2021-12-16 14:08:00,8.41,8.43,8.39,8.42,682240.0,8.3951135
2021-12-16 14:09:00,8.42,8.48,8.42,8.48,664590.0,8.408173
2021-12-16 14:10:00,8.48,8.5,8.48,8.5,1098860.0,8.4223002
2021-12-16 14:11:00,8.5,8.57,8.5,8.55,1193361.0,8.4419463
2021-12-16 14:12:00,8.56,8.57,8.54,8.56,662800.0,8.4601084
2021-12-16 14:13:00,8.57,8.57,8.53,8.54,525300.0,8.4723994
2021-12-16 14:14:00,8.53,8.55,8.52,8.53,621350.0,8.4812611
2021-12-16 14:15:00,8.53,8.53,8.5,8.5,347100.0,8.484144
2021-12-16 14:16:00,8.5,8.58,8.5,8.58,1234700.0,8.4988911
2021-12-16 14:17:00,8.57,8.6,8.57,8.6,1280373.0,8.5144463
2021-12-16 14:18:00,8.61,8.65,8.6,8.64,576400.0,8.5337622
2021-12-16 14:19:00,8.63,8.67,8.63,8.64,857900.0,8.5501065
2021-12-16 14:20:00,8.64,8.64,8.55,8.58,958600.0,8.5547055
2021-12-16 14:21:00,8.59,8.6,8.58,8.59,428400.0,8.5601354
2021-12-16 14:22:00,8.59,8.59,8.57,8.57,220000.0,8.5616531
2021-12-16 14:23:00,8.58,8.65,8.57,8.64,1077610.0,8.5737064
2021-12-16 14:24:00,8.63,8.64,8.62,8.63,524300.0,8.582367
2021-12-16 14:25:00,8.63,8.63,8.61,8.61,195562.0,8.5866182
2021-12-16 14:26:00,8.61,8.7,8.61,8.7,1840676.0,8.6040616
2021-12-16 14:27:00,8.7,8.8,8.69,8.79,2491017.0,8.6326675
2021-12-16 14:28:00,8.79,8.81,8.76,8.8,1562393.0,8.6584109
2021-12-16 14:29:00,8.78,8.79,8.74,8.74,426090.0,8.6709631
2021-12-16 14:30:00,8.74,8.74,8.7,8.7,430060.0,8.6754303
2021-12-16 14:31:00,8.74,8.77,8.74,8.76,625664.0,8.688441
2021-12-16 14:32:00,8.77,8.77,8.75,8.76,459500.0,8.6994501
2021-12-16 14:33:00,8.75,8.76,8.73,8.74,486300.0,8.7056886
2021-12-16 14:34:00,8.74,8.76,8.74,8.76,927010.0,8.7140442
2021-12-16 14:35:00,8.77,8.77,8.73,8.73,591700.0,8.7164989
